Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Random_Name,Random_Phone_Number
f79e07e8-4585-4dfd-baf3-f81ef9dc9970,43b28375-302b-4b76-b003-8552e40f6504,22418.0,Short Term,660.0,844265.0,10+ years,Rent,other,13086.25,19.9,,13.0,1.0,210064.0,338778.0,1.0,0.0,Christopher Freeman,485-670-6914
f372a1e3-dd8a-4cc4-9640-ef461c4ea010,15efcf73-6108-40fe-8817-3c0389c66097,99999999.0,Short Term,726.0,1633715.0,2 years,Home Mortgage,Debt Consolidation,31176.72,19.3,17.0,17.0,0.0,364914.0,798732.0,0.0,0.0,David Norman,474-924-2138
f5276daf-b042-41e6-956c-d01b29eb9c48,df3f1dde-f3e5-4978-ba72-91427bf44973,177496.0,Short Term,744.0,1149690.0,10+ years,Rent,Debt Consolidation,13317.29,19.6,,10.0,0.0,289959.0,686576.0,0.0,0.0,Kelly Wilson,666-486-4738
7864afb3-c44e-49db-80ce-49752a0fec72,5f7f6e7f-3822-4088-a6ad-195c2853bcda,65846.0,Short Term,703.0,947720.0,8 years,Home Mortgage,Medical Bills,17295.89,19.9,73.0,10.0,0.0,298680.0,357654.0,0.0,0.0,Miguel Mays,242-787-7835
c4362c57-82b5-4504-9fcc-ccdc239ec5ee,743c9a42-f9e1-4542-8fc5-b7dcff66a0dd,335412.0,Short Term,738.0,1158696.0,6 years,Home Mortgage,Debt Consolidation,7319.18,16.7,64.0,7.0,0.0,256652.0,492008.0,0.0,0.0,Gerald Flowers,362-806-1425
bba4710e-8ac3-4945-8134-0e744b53e2c0,5eedf67f-066d-4473-9254-6ceb2740b9ca,729784.0,Long Term,692.0,2482844.0,10+ years,Home Mortgage,Debt Consolidation,8193.37,20.2,,11.0,0.0,309187.0,986260.0,0.0,0.0,Dr. Kenneth Black,262-878-4795
1dcc4639-98f6-4ac0-9740-275e505861cf,cd3e2c61-e807-43fa-b8bd-88b7065a95e0,252978.0,Short Term,,,3 years,Rent,Debt Consolidation,10610.93,12.5,38.0,11.0,0.0,69369.0,218878.0,0.0,0.0,Tara Martin,966-463-8865
7f24d6a4-7b7c-4b50-b805-2e0cd8e06dd4,71a1d12a-b402-4c0b-a12d-cb3eb4867ac8,415954.0,Short Term,724.0,1725808.0,7 years,Own Home,Debt Consolidation,19990.66,20.4,35.0,11.0,0.0,323722.0,410542.0,0.0,0.0,Donald Arnold,399-200-4482
3189e7bf-0372-4dbe-8510-4fb12b1aabff,695a0264-149d-4c7f-9561-6ba254336a59,633248.0,Long Term,,,4 years,Home Mortgage,Debt Consolidation,21119.83,25.8,,14.0,0.0,440933.0,662178.0,0.0,0.0,Katherine Valenzuela,979-386-9521
0a84ae20-7322-46b5-91b8-1ef6ba3bfbee,250445fd-8d5d-4646-a494-064a0e80423a,393228.0,Long Term,661.0,1622562.0,5 years,Rent,Debt Consolidation,14603.02,12.8,23.0,7.0,0.0,115330.0,148544.0,0.0,0.0,John Hernandez,595-100-8443
af2e300c-b36f-40fb-b41f-5e4111c67b30,1ad6e33d-5bb0-4206-8a81-f5914213ce6d,264066.0,Short Term,740.0,655633.0,< 1 year,Rent,Debt Consolidation,7594.3,14.2,21.0,12.0,0.0,276583.0,1143736.0,0.0,0.0,Andrea Huber,736-547-6700
2c39bfa1-f599-4151-b890-f9cb128f4459,79921b57-7c86-4ea3-9138-c0a92c53e089,242396.0,Short Term,,,8 years,Rent,Debt Consolidation,12128.65,18.8,41.0,9.0,0.0,195833.0,442904.0,0.0,0.0,William Howell,285-497-2740
50325561-6df2-4230-9291-6d191fb114d0,6de58174-e07d-4f48-844d-039ac5cfbf07,240768.0,Long Term,707.0,712348.0,10+ years,Home Mortgage,Debt Consolidation,21251.69,15.2,,33.0,0.0,108376.0,653576.0,0.0,0.0,Manuel Brown,940-133-6875
d6a60f35-f8dc-4c7e-9c36-41d8f1a18922,6f2f9a64-0c73-414a-85f4-611ca0daf877,458810.0,Long Term,7130.0,1037799.0,1 year,Rent,Debt Consolidation,28020.25,9.5,6.0,8.0,1.0,86431.0,299662.0,1.0,0.0,Joshua Monroe,969-970-4839
d793d4d3-e97f-4d1f-bfa8-7a93dcc09b04,3d06bcea-fb3b-422c-ab8a-babc6b8d1c89,217294.0,Long Term,,,10+ years,Rent,Debt Consolidation,4707.06,23.8,,7.0,1.0,138681.0,291434.0,1.0,0.0,Timothy Lindsey,259-289-2696
2f441684-f9b0-45f6-918f-0be70218bec6,c33c8a3d-78c1-4e3a-97f1-05cee055d736,366630.0,Long Term,,,8 years,Home Mortgage,Debt Consolidation,19466.64,11.4,,17.0,0.0,364496.0,813186.0,0.0,0.0,David Anderson,273-220-2376
0d528128-e5eb-452c-a82b-e632d68d0a37,3d9d2689-d82d-4f2b-9cb5-dcfa3d0205ea,632280.0,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,37004.21,24.6,,8.0,0.0,195339.0,434962.0,0.0,0.0,Angela Rodriguez,780-430-3166
4ad3ff10-39ab-400f-b9ef-756311d93647,9fa37afb-7c7b-4a35-b1f2-e4d48b84c6ff,101266.0,Long Term,7300.0,991971.0,8 years,Rent,Other,4835.88,10.5,,11.0,0.0,136382.0,225258.0,0.0,0.0,Kathryn Nelson,453-117-9813
8a99f953-3505-4027-9997-be6bbf8910b4,893ba43f-16ba-4b0c-9f79-01a3fe360ef7,99999999.0,Short Term,736.0,853138.0,10+ years,Own Home,Debt Consolidation,15285.31,23.9,,7.0,2.0,137408.0,516604.0,2.0,0.0,David Lewis,629-175-8831
e5a147f0-5eed-4dfd-afe6-8b04570ea297,8a7d35e3-7129-4f53-b945-58ef080cd1b3,99999999.0,Long Term,724.0,2125872.0,10+ years,Own Home,Debt Consolidation,32950.94,35.0,39.0,18.0,0.0,563141.0,917114.0,0.0,0.0,Brenda Williams,133-944-8151
fa584f27-b4b0-4b64-9759-7a96c7be9741,329b8a4c-28e1-4215-8c21-dd100b15653c,486640.0,Long Term,650.0,913957.0,9 years,Rent,Debt Consolidation,16679.72,12.5,9.0,9.0,0.0,76057.0,533698.0,0.0,0.0,Lauren Harmon,391-238-8076
34846126-704e-4da5-a46c-556f4bd22e4a,ce6be958-c23b-430e-a719-f9ebe8fc15d9,343684.0,Long Term,701.0,1391370.0,< 1 year,Rent,Debt Consolidation,20870.55,16.0,23.0,8.0,0.0,96026.0,148236.0,0.0,0.0,Karen Alvarado,912-191-9241
531649a2-6909-45ef-a53f-72f486cea625,10bf3146-a664-456c-8b89-1f31f81ad9c2,461802.0,Long Term,641.0,906661.0,6 years,Home Mortgage,Debt Consolidation,17453.21,10.5,,11.0,0.0,338276.0,419826.0,0.0,0.0,Samantha Jones,905-950-1772
944be93f-1b22-4771-8c13-7cc1df8fb19b,12c4f448-9bc6-471d-a05e-4df631b175af,309364.0,Short Term,6830.0,1564859.0,10+ years,Home Mortgage,Debt Consolidation,32340.47,21.7,,9.0,2.0,194693.0,291632.0,0.0,2.0,Anne Norman,815-266-7736
298df863-e50b-40ae-8f9b-d6e35d967460,1ec92428-b82f-49fb-94f0-c304aaf28db1,439340.0,Short Term,,,10+ years,Home Mortgage,other,3430.64,13.7,28.0,6.0,0.0,130055.0,285736.0,0.0,0.0,Mark Thompson,426-389-1231
9bd347f8-e817-40da-aaec-e5a933249318,e0f6c91f-b3ad-4f7b-912a-73feb90a65d3,104456.0,Short Term,,,,Own Home,Debt Consolidation,1410.37,33.3,,5.0,1.0,46170.0,115214.0,1.0,0.0,Keith Sloan,594-501-3916
fd474aad-4893-4e87-9cb6-df89a9c7ec05,ef58ee2f-555b-4c59-90a1-b6cc45b87f82,99999999.0,Short Term,751.0,1870170.0,6 years,Home Mortgage,Debt Consolidation,12576.86,14.2,,23.0,0.0,129048.0,1800216.0,0.0,0.0,Christopher Pope,132-528-3347
f36a1f08-8378-4c24-8d3a-c6aee24223e6,effb0e52-defe-4fa9-9470-762081693d5b,265188.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,11801.09,13.5,,5.0,0.0,221426.0,320496.0,0.0,0.0,Barbara Frey,861-304-3475
9eb9018b-c80a-4ac9-8a56-81d90aafecb4,8d8636be-b9f9-4fd5-8453-1d7ccb4b80c3,22154.0,Short Term,721.0,918650.0,7 years,Rent,Take a Trip,15770.38,8.4,,9.0,0.0,281770.0,498872.0,0.0,0.0,Richard George,416-224-9796
39600a7a-4951-4254-8f03-3666de16b9f5,77ecf005-41a7-4929-b58e-b3a7a700c44a,667722.0,Long Term,679.0,1557012.0,10+ years,Home Mortgage,Debt Consolidation,39184.65,22.3,25.0,13.0,0.0,516230.0,1039544.0,0.0,0.0,Cynthia Stevens,437-547-1691
c70c6824-0201-4249-9bfb-12ad818439e0,1f1f314a-8789-4878-9120-8feee0d17feb,377894.0,Long Term,722.0,806303.0,10+ years,Own Home,Debt Consolidation,15789.95,13.6,,9.0,0.0,118541.0,529980.0,0.0,0.0,Philip Barker,650-863-8092
c165a1c0-bfbc-45a8-ba02-b95d8a1deb7a,0d7522e3-e879-470c-beb3-6b990b2db8f8,150744.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,21479.69,17.3,29.0,5.0,0.0,72333.0,210936.0,0.0,0.0,Joseph Robbins,105-596-3255
f7f37736-0831-46ff-8e52-511d8fde2452,763d0a55-ac45-4e57-afb1-e94750618f42,157212.0,Short Term,,,3 years,Rent,Debt Consolidation,29157.21,11.2,37.0,16.0,0.0,114874.0,1072632.0,0.0,0.0,Mr. Christopher Morris,336-489-6374
9d7758f7-9965-4255-b9fa-76da15297f7e,5611604b-33be-422b-bfe6-f222abfb6dca,305602.0,Short Term,747.0,2017135.0,10+ years,Home Mortgage,Debt Consolidation,22020.43,21.0,,10.0,0.0,512392.0,894850.0,0.0,0.0,Tamara Wilson,100-984-8563
134b2a54-3c0d-42f8-8778-e6153ccbd17d,0d32c268-085f-486d-93bd-f3d6cfdec5d6,350262.0,Short Term,745.0,1163484.0,< 1 year,Rent,Debt Consolidation,24530.14,23.0,,9.0,0.0,148200.0,562650.0,0.0,0.0,Mrs. Angel Graves,761-675-7656
3d777466-b355-4329-a176-5f35cb36e9bc,be6d7054-2077-4a48-81f6-50eaffc9fbd7,99999999.0,Long Term,670.0,1809332.0,10+ years,Home Mortgage,Debt Consolidation,41162.55,18.8,13.0,16.0,0.0,649116.0,1094060.0,0.0,0.0,Teresa Barber,334-420-2590
8190f8f2-2a4a-4a41-9564-af4d7f9ed933,7d6d2fd1-474f-47aa-990e-c004795f9a2f,99999999.0,Short Term,736.0,1050111.0,10+ years,Home Mortgage,Debt Consolidation,10413.52,29.7,26.0,16.0,0.0,198569.0,429770.0,0.0,0.0,Derek Jacobson,948-560-4775
9b5a864e-a819-4a73-89be-23d63eb79f78,5a4830d6-ac66-4adc-8ef1-f65c8b257728,216392.0,Long Term,725.0,840978.0,4 years,Home Mortgage,Debt Consolidation,13876.08,11.8,78.0,11.0,0.0,121657.0,497794.0,0.0,0.0,Veronica Garcia,404-930-9438
3973c3f1-7d09-4a0a-9c5d-e00b8421ba5c,7637105f-c2e3-4e96-bab3-878fcee68656,334884.0,Short Term,722.0,925490.0,< 1 year,Home Mortgage,Debt Consolidation,13496.84,16.5,,8.0,0.0,352602.0,468732.0,0.0,0.0,Denise Cross,754-638-3361
94736f05-23aa-411b-a2e5-77e7ca602426,8bb6ad89-2845-4d1c-875e-9c83d55a8ee8,378488.0,Short Term,746.0,769120.0,1 year,Home Mortgage,Debt Consolidation,6345.24,26.8,,12.0,0.0,318155.0,782144.0,0.0,0.0,Lisa Dawson,201-227-3301
d96bf630-1f39-4f5e-bf98-94b1a21e0266,36c11730-dd22-416b-acc1-6a57bd8d241c,330374.0,Short Term,721.0,1902090.0,5 years,Rent,Debt Consolidation,12775.79,16.8,64.0,8.0,0.0,174002.0,248732.0,0.0,0.0,Nathan Johnson,365-335-9962
2a727c5e-e469-4ef0-9e32-e7f0ac91c284,b1c866a1-9dd6-4b8a-bd7c-96da50eb5344,439494.0,Short Term,,,8 years,Home Mortgage,Debt Consolidation,23977.43,23.7,46.0,17.0,0.0,460655.0,1008326.0,0.0,0.0,Douglas Thompson,165-977-4089
9e81c289-8cd2-4df2-84e8-563fdea43a3e,6c05371e-73aa-4fed-98d9-c93d9d418c86,85030.0,Short Term,,,3 years,Rent,Debt Consolidation,1142.28,22.1,42.0,6.0,1.0,10697.0,37752.0,1.0,0.0,Aaron Knight,492-805-3479
ab2b3b11-9d16-4f81-9ed6-a432153146d8,bbee426c-aac7-450b-901c-a6caaafb311b,253066.0,Short Term,642.0,658027.0,5 years,Rent,Debt Consolidation,4024.77,14.3,56.0,26.0,0.0,118237.0,171996.0,0.0,0.0,Karina Williams,566-229-4222
ca9b7093-a797-4efb-a690-769c4e3065aa,98b05daf-8152-40d0-bbea-5c4e106ca26d,546370.0,Long Term,718.0,1472215.0,10+ years,Home Mortgage,Debt Consolidation,28953.72,15.1,76.0,15.0,0.0,449065.0,749232.0,0.0,0.0,Timothy Baldwin,586-817-5200
0592f083-a4ac-4456-a550-d0951f116fde,6197e342-b339-4b32-a774-e072185f6858,548746.0,Short Term,,,10+ years,Rent,Debt Consolidation,52963.26,21.9,,11.0,0.0,588069.0,1835372.0,0.0,0.0,Alvin Williams,920-110-3711
770bfbef-d171-43f7-8ec2-3c0d35921836,823f2363-67d6-4fc1-8163-1cbb59af1c87,87648.0,Short Term,751.0,586587.0,4 years,Rent,other,10020.79,26.1,,10.0,0.0,98325.0,1173634.0,0.0,0.0,Alicia Smith,221-813-9826
f917e21c-1752-421b-9cd7-d78f6fdbd077,532a7d53-d7d0-4aed-8e55-79c9e0b6caf6,110814.0,Short Term,743.0,1732230.0,10+ years,Home Mortgage,Buy a Car,17899.71,19.8,,12.0,0.0,170544.0,615164.0,0.0,0.0,Brandon Pittman,357-218-7062
98475dbb-0e5f-417e-978d-24363beaf85c,c0fee232-5584-4254-aa97-e2460d6460fa,99999999.0,Short Term,743.0,1638256.0,7 years,Home Mortgage,Debt Consolidation,18020.74,21.0,,11.0,1.0,118674.0,314424.0,1.0,0.0,Robert Ochoa,538-993-9531
761b3af9-076b-446a-879c-89308a7d8d23,b80702ef-fa02-4fe5-827e-9efd6c08733a,380028.0,Short Term,718.0,1891982.0,< 1 year,Rent,Debt Consolidation,34843.91,23.5,8.0,14.0,0.0,425885.0,865150.0,0.0,0.0,Thomas Frank,962-785-1722
728d608a-6a3a-4ea2-8758-a5de40c498bf,1d91f472-9646-4028-8b96-7d64377e2052,265364.0,Short Term,738.0,572964.0,4 years,Rent,Debt Consolidation,0.0,20.5,46.0,6.0,0.0,176814.0,287562.0,,0.0,Robert Werner,369-513-7943
8a14293c-93c0-4811-a767-d7914f34ad7e,3ba6f56f-c80b-4b0f-a3a4-30375f317499,350966.0,Long Term,,,10+ years,Rent,other,13908.57,8.0,,11.0,0.0,110808.0,448646.0,0.0,0.0,Margaret Morris,207-229-1627
d610352d-2f49-47f6-a65d-c5a4f3c29679,97a33c7e-1bcd-4b1a-bf8e-4979f39d4e97,230274.0,Short Term,748.0,1567975.0,8 years,Home Mortgage,Debt Consolidation,17378.35,11.6,,5.0,0.0,99921.0,201586.0,0.0,0.0,Erin Kennedy,694-627-8393
adadf4d9-115f-4c2a-b749-b833e387237b,31881046-ab43-4050-8ad9-7677a7a468d4,438900.0,Short Term,722.0,796005.0,2 years,Rent,Debt Consolidation,13200.44,18.7,,7.0,0.0,389728.0,465212.0,0.0,0.0,Cheryl Flynn,197-507-4394
ba6b7eec-4549-486d-9ed6-ce3068818145,2ed51690-4e78-48e5-be4c-5d31e7767274,21516.0,Short Term,690.0,566523.0,1 year,Rent,Other,12605.17,7.8,,8.0,0.0,63308.0,148368.0,0.0,0.0,John Schultz,443-250-1304
cc3bea33-6f75-443b-8b39-2a106bf64943,598a94a4-d4cb-40b3-a8c4-c9b3957c5dd4,423060.0,Long Term,6680.0,747004.0,7 years,Rent,Debt Consolidation,14255.32,13.0,,11.0,0.0,376466.0,501050.0,0.0,0.0,Christine Howell,839-219-3224
f45ba6be-b06a-4976-b70d-42bff9156541,f3e613bc-ca98-4219-9bed-f3cc203b33a2,99999999.0,Short Term,724.0,1458212.0,10+ years,Home Mortgage,Debt Consolidation,20900.95,22.6,,12.0,0.0,574845.0,875798.0,0.0,0.0,Kevin Boone,631-179-4926
1e2ec361-2b22-4883-965d-fdbec486d591,6f78d009-fe20-400d-b90b-8906671ed7a0,216766.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,18174.64,14.3,,12.0,0.0,405859.0,600182.0,0.0,0.0,Christopher Singh,132-384-6203
c7aafb0f-ee4c-4138-b205-6b2c244a9237,d47db0fc-0760-4eba-ba3b-fac929504382,22506.0,Short Term,722.0,1428895.0,10+ years,Home Mortgage,Debt Consolidation,30126.02,19.8,55.0,9.0,0.0,186466.0,353342.0,0.0,0.0,Karen Yoder,440-706-5228
06106243-70db-4d52-b6d5-0e87b08e319e,d9336017-197a-4b22-b81f-55be5c32b569,99999999.0,Short Term,742.0,1260479.0,< 1 year,Home Mortgage,Debt Consolidation,10325.36,15.4,,10.0,0.0,355566.0,493658.0,0.0,0.0,Ashley Fox,221-504-3759
331cd72e-e9cb-4da5-9702-818e17ea0b95,0ceb62db-43c0-4884-aea3-9e17fa6b8ff4,246928.0,Long Term,,,10+ years,Home Mortgage,Home Improvements,10853.94,36.4,17.0,10.0,1.0,71858.0,225500.0,1.0,0.0,Matthew Myers,258-450-2188
b5bff934-6efe-4a70-bac4-d1f14303c822,884d2492-9fbd-4565-b95f-792410ed91cc,67012.0,Short Term,744.0,790989.0,3 years,Rent,Buy a Car,18456.6,16.0,,15.0,0.0,290339.0,525272.0,0.0,0.0,Matthew Delgado,191-440-1545
3da60ed4-c9db-4c23-958f-53f2b80baa8f,1084e171-92ed-4ab0-813d-49f17d5d9534,215710.0,Short Term,,,9 years,Home Mortgage,Debt Consolidation,13413.24,29.2,,10.0,0.0,298642.0,589094.0,0.0,0.0,Luis Sanders,333-930-8648
c7d80f81-7233-4954-9017-326293099d3d,ceef2510-96b4-4072-852e-1f4da2c5d229,515724.0,Long Term,7100.0,1062765.0,10+ years,Rent,Debt Consolidation,21520.92,17.0,,8.0,0.0,731386.0,939928.0,0.0,0.0,Ellen Knox,719-122-6432
1037a561-c11e-430e-bf17-232df70385e4,6b7ff66b-1d2d-4fd6-95f3-8c471c5aa369,558558.0,Long Term,,,4 years,Home Mortgage,Debt Consolidation,17589.63,15.9,,6.0,0.0,106324.0,125092.0,0.0,0.0,Thomas Carroll,836-822-9008
964b2bfe-efbc-4ba9-9c90-378491a63d7f,a919717d-f695-48c1-a42a-9ff8591a7ee8,264616.0,Long Term,,,10+ years,Rent,Debt Consolidation,9691.71,12.3,,10.0,0.0,321860.0,416856.0,0.0,0.0,Brandon Mckinney,821-654-2270
5e16fa1b-3ce8-4225-81e9-3e8ff39e9f9b,c20c598e-7cfd-4ad2-8cab-5f5e558a4d3a,172876.0,Short Term,694.0,518453.0,< 1 year,Rent,Debt Consolidation,7560.86,14.9,,10.0,0.0,208297.0,339196.0,0.0,0.0,Kristie Davis,956-567-2405
dac9ca67-9d7a-4431-92e4-45e9c3406269,f9884812-c9cc-4c2d-a86b-919a71dcc142,714626.0,Short Term,678.0,1793676.0,10+ years,Rent,Debt Consolidation,27802.13,19.5,75.0,12.0,1.0,259863.0,357368.0,1.0,0.0,Jeremiah Dodson,957-332-8121
ee48647b-a97c-4278-8a7b-1c43b195a638,cf7ff97d-7bf3-47db-8b57-858ba2c923be,229240.0,Short Term,750.0,1580002.0,10+ years,Home Mortgage,Debt Consolidation,10388.63,27.0,,8.0,0.0,170221.0,571296.0,0.0,0.0,Ryan Miller,118-760-1341
dee5fbc1-cf51-43fe-9422-dfb52240e56f,b8f21bf6-041a-461c-91ce-cd82fbfd84f9,223432.0,Short Term,744.0,887642.0,6 years,Home Mortgage,Debt Consolidation,14941.79,19.0,23.0,9.0,1.0,195548.0,473704.0,1.0,0.0,Tyler Mcguire,103-131-2961
919b0dec-d235-46ac-8cb4-3be4ada80fd5,79120977-9140-473a-b9ba-b2ef681083a9,268488.0,Short Term,750.0,2801835.0,7 years,Home Mortgage,Home Improvements,10530.18,19.4,,11.0,0.0,431300.0,1055824.0,0.0,0.0,Roger Adams,645-932-1430
ed605bab-f626-428c-8634-b7d1cc4bd3be,9a66264d-5f87-464e-b851-042d89e83bf5,311608.0,Short Term,749.0,1838307.0,6 years,Rent,Debt Consolidation,25583.12,20.9,,7.0,0.0,3230.0,373934.0,0.0,0.0,Trevor Howard,672-199-2315
1fd4aaf1-5e77-4b4a-ae98-71cdd63f3efe,309cf07a-c41a-4eb5-b98e-3a78cc150cd6,405790.0,Short Term,698.0,1012396.0,2 years,Home Mortgage,Debt Consolidation,17801.29,19.8,22.0,9.0,0.0,94848.0,142098.0,0.0,0.0,Michael Le,499-454-1258
65c7cdce-c40a-4a16-af7f-b371c20f311b,5d8e5d9f-284a-4682-a037-edfddc0df25c,295812.0,Short Term,727.0,794808.0,10+ years,Rent,Debt Consolidation,8279.25,11.0,,12.0,0.0,239856.0,306900.0,0.0,0.0,Ronald Hudson,394-706-2902
f4d7fe3f-10ab-4143-9ea5-5c34ba7dcea9,2906df16-dfca-4ddd-b894-c4be53c31e48,95216.0,Short Term,7030.0,619134.0,4 years,Rent,Debt Consolidation,10060.88,16.8,,11.0,0.0,226917.0,423104.0,0.0,0.0,Nicole Wilson DDS,162-804-5894
0e822182-a82a-4d6f-adec-61382498afd8,de85985d-3565-4aa9-8452-b4701a239d06,216260.0,Long Term,658.0,1587545.0,7 years,Rent,Debt Consolidation,23151.69,13.5,43.0,10.0,0.0,173090.0,367774.0,0.0,0.0,Johnny Foster,234-132-1449
d14f1f49-56f1-4a18-a8a5-d6af5864bdfb,626be2da-b58c-4cf9-9212-9ced0dd8ed0f,471240.0,Long Term,,,3 years,Home Mortgage,Debt Consolidation,14573.76,35.4,,8.0,0.0,0.0,0.0,0.0,0.0,Stephen Frost,361-509-9503
cb87696c-3807-4a44-9ed1-d9997ff1af21,4e6aabdb-0c28-4141-9834-01973331c033,88396.0,Short Term,,,4 years,Own Home,Debt Consolidation,5803.17,13.9,,4.0,0.0,178999.0,298232.0,0.0,0.0,Sara Ryan,136-946-1378
9d88b371-7cb8-46d0-9a4a-f2efe6527a6b,251596a3-ecce-4eae-8986-7d13dc95c542,692802.0,Long Term,,,3 years,Home Mortgage,Debt Consolidation,21674.06,17.4,,18.0,0.0,591736.0,1243506.0,0.0,0.0,Crystal Caldwell,537-357-5251
94aefcb9-b6ff-4018-a8cc-2387af3891ca,2777411f-c899-4242-a06d-0b35a7d60606,438636.0,Short Term,707.0,1591060.0,8 years,Rent,Debt Consolidation,35666.04,23.0,,8.0,0.0,592914.0,767932.0,0.0,0.0,Lawrence Rodriguez,557-475-7070
9c2a87cc-5255-421a-87ab-eac29c26e738,08d36858-d1b6-4ced-851c-c1aae1aeeeb0,413864.0,Long Term,6550.0,1053702.0,< 1 year,Rent,Debt Consolidation,16507.96,12.4,,14.0,0.0,370842.0,439054.0,0.0,0.0,James Andrews,767-437-6702
231cf74f-ea04-4e6f-9466-ff3157f91e06,f706e3b2-d4e3-40e3-8b3a-604f83473921,769076.0,Long Term,730.0,4744300.0,10+ years,Home Mortgage,other,22377.25,39.8,,14.0,0.0,134501.0,927058.0,0.0,0.0,Michael Walton,141-588-8520
41f1777d-abfe-429c-88aa-59297ffb795d,0d902f39-99ef-4531-b4f3-ad7d4b4ecfc4,247896.0,Short Term,,,1 year,Home Mortgage,Debt Consolidation,10559.06,15.8,,5.0,0.0,231287.0,303292.0,0.0,0.0,Dawn Bauer,992-498-6126
b0ed2ad9-e969-451d-91ad-29fe464c5eb1,0f28d319-4481-4788-9935-6147d4bdbb1e,131934.0,Short Term,720.0,814511.0,6 years,Rent,Debt Consolidation,9027.66,6.4,,8.0,0.0,81643.0,172832.0,0.0,0.0,Karen Jones,925-868-8352
e37ca0a1-94d8-46ed-919d-b9192524ff12,89bd0201-339c-4f21-876f-2887f3be78cf,199826.0,Short Term,740.0,787873.0,1 year,Rent,Debt Consolidation,7419.12,28.5,,8.0,0.0,99218.0,547052.0,0.0,0.0,Daniel Russell,575-351-3232
452f6f26-1a3f-468d-ad9a-4de6f554ca52,48009d40-3850-427d-8669-c66eac4b2dfc,99999999.0,Short Term,747.0,478800.0,10+ years,Home Mortgage,Debt Consolidation,7393.47,19.8,,10.0,0.0,132886.0,680790.0,0.0,0.0,Madeline Brooks,377-922-3373
fde1276a-6e8b-4a4c-b0d0-4cd5bc82f680,2a707bea-c2f6-4d4e-8ff9-35c1b5abce0c,99999999.0,Short Term,738.0,1010914.0,5 years,Own Home,Debt Consolidation,13226.09,6.0,,21.0,0.0,337022.0,1867206.0,0.0,0.0,Brian Paul,500-111-7780
f28c5885-56a2-4262-96d9-6e8ca7f5a8c9,b1834e0a-355d-4012-a803-8b14ecf0b4d0,90024.0,Short Term,,,1 year,Rent,Debt Consolidation,20804.05,15.5,63.0,5.0,0.0,93822.0,285890.0,0.0,0.0,Justin Francis,850-782-2362
d37a6a58-a2a6-4c91-8b69-6cbbd6dc8af1,2a168b2d-4f84-484d-b2ed-b76640c872e6,300432.0,Short Term,735.0,1019293.0,1 year,Rent,Debt Consolidation,23698.51,20.4,,10.0,0.0,282758.0,917092.0,0.0,0.0,Frank Marshall,771-444-1267
f414898e-9dc3-47d3-95f6-f320bb93ee31,7193db83-f8c4-4bf9-8bb6-0aa91d9047fd,774246.0,Short Term,746.0,1346872.0,5 years,Rent,Debt Consolidation,24793.67,24.3,,10.0,0.0,704425.0,1156958.0,0.0,0.0,Alejandra Beard,654-126-6490
784e3631-c509-4f18-86b2-40b856a2ca3a,0b2d71a5-d4f4-460c-b458-f02ea842ad4c,187968.0,Short Term,,,10+ years,Home Mortgage,Home Improvements,26292.77,30.9,,18.0,0.0,402990.0,804496.0,0.0,0.0,Adam Smith,889-854-3162
056f9d67-2074-434f-b7a9-0485678a908c,9e65549e-d324-4277-aac2-116f4f37fa94,402094.0,Long Term,721.0,1890671.0,2 years,Home Mortgage,Debt Consolidation,24263.76,18.6,7.0,10.0,0.0,82194.0,205546.0,0.0,0.0,Sara Carter,471-493-6569
9088ca89-976a-4962-9523-224af249ee4d,c253fa6d-3975-45b0-a4d8-efe9e54e3a0e,221210.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,12991.06,19.8,37.0,18.0,0.0,79059.0,372108.0,0.0,0.0,Rebecca Cochran,409-374-3546
107d0e6f-4020-4b1a-9876-4fc348c8b0f8,b406b0f4-eb8d-4be4-8207-55246139795c,99999999.0,Short Term,734.0,815784.0,< 1 year,Own Home,Debt Consolidation,10469.0,28.8,54.0,10.0,1.0,97888.0,184602.0,1.0,0.0,Anne Madden,765-674-6190
92d03582-3dd8-4369-a8f3-ab5db3b832ec,434ef9b4-5f89-46db-9687-4fc479e84d60,174196.0,Short Term,738.0,940310.0,3 years,Rent,Debt Consolidation,10437.46,10.9,,8.0,0.0,144647.0,232936.0,0.0,0.0,Eric Tyler,779-142-5128
92c07398-8c5b-4266-9a05-c3e813ecb390,e0a8f2e2-05ec-45e6-a3cc-c3586fbb47b7,391622.0,Short Term,744.0,1932680.0,10+ years,Home Mortgage,Debt Consolidation,9099.67,17.9,35.0,5.0,0.0,392559.0,483582.0,0.0,0.0,Richard Brown,612-195-1269
